category,city,mean,min,max,median
scrap-batteries,Kolkata ,90.0,90.0,90.0,90.0
scrap-batteries,Korba ,102.0,102.0,102.0,102.0
scrap-batteries,"Krishna Colony, Bhiwani ",58.0,58.0,58.0,58.0
scrap-batteries,"Kuchera, Nagaur ",98.0,98.0,98.0,98.0
scrap-batteries,"Laheriasarai, Darbhanga ",90.0,90.0,90.0,90.0
scrap-batteries,Lucknow ,100.0,100.0,100.0,100.0
scrap-batteries,Ludhiana ,109.0,109.0,109.0,109.0
scrap-batteries,"Machenahalli, Shimoga, Dist. Shivamogga ",80.0,80.0,80.0,80.0
scrap-batteries,"Mahaveer Ganj, Aligarh ",130.0,130.0,130.0,130.0
scrap-batteries,Mandsaur ,75.0,75.0,75.0,75.0
scrap-batteries,"Mangilal Isaiyon Ka Kabristan, Jodhpur ",150.0,150.0,150.0,150.0
scrap-batteries,"Mapusa, Dist. North Goa ",55.0,55.0,55.0,55.0
scrap-batteries,Medak ,85.0,85.0,85.0,85.0
scrap-batteries,"Mehdipatnam, Hyderabad ",90.0,90.0,90.0,90.0
scrap-batteries,"Mehta Road, Amritsar ",70.0,70.0,70.0,70.0
scrap-batteries,"Mettu Guda, Secunderabad, Dist. Hyderabad ",50.0,50.0,50.0,50.0
scrap-batteries,"Mudalapalya, Bengaluru ",310.0,310.0,310.0,310.0
scrap-batteries,Mumbai ,150.5,70.0,345.0,93.5
scrap-batteries,"Mysore, Dist. Mysuru ",180.0,180.0,180.0,180.0
scrap-batteries,"NTR Colony, Nalgonda ",80.0,80.0,80.0,80.0
scrap-batteries,"Nanpura, Surat ",108.0,108.0,108.0,108.0
scrap-batteries,"Navi Mumbai, Dist. Thane ",75.0,75.0,75.0,75.0
scrap-batteries,"Near 114, Indore ",90.0,90.0,90.0,90.0
scrap-batteries,"Near Petrol Pump, Pune ",100.0,100.0,100.0,100.0
scrap-batteries,"Neral, Dist. Raigad ",100.0,100.0,100.0,100.0
scrap-batteries,"Netaji Subhash Place, Delhi ",115.0,115.0,115.0,115.0
scrap-batteries,New Delhi ,193.875,75.0,320.0,187.5
scrap-batteries,"Nimrani, Indore ",65.0,65.0,65.0,65.0
scrap-batteries,"PRATAPGARH, Rajasthan, Pratapgarh, Dist. Chittorgarh ",41.339,41.339,41.339,41.339
scrap-batteries,Panchkula ,72.0,72.0,72.0,72.0
scrap-batteries,Panipat ,450.0,450.0,450.0,450.0
scrap-batteries,"Poha Oli, Nagpur ",340.0,340.0,340.0,340.0
scrap-batteries,"Powerpet, Eluru, Dist. West Godavari ",90.0,90.0,90.0,90.0
scrap-batteries,Prayagraj ,102.0,102.0,102.0,102.0
scrap-batteries,"Pusad, Dist. Yavatmal ",210.0,210.0,210.0,210.0
scrap-batteries,Rajkot ,102.0,86.0,118.0,102.0
scrap-batteries,Rangareddy ,50.0,50.0,50.0,50.0
scrap-batteries,"Repalle, Dist. Guntur ",110.0,110.0,110.0,110.0
scrap-batteries,"Rohini, North West Delhi, New Delhi ",99.0,99.0,99.0,99.0
scrap-batteries,Saiha ,100.0,100.0,100.0,100.0
scrap-batteries,"Sampla, Dist. Rohtak ",105.0,105.0,105.0,105.0
scrap-batteries,"Shahapur, Asangaon, Dist. Thane ",75.0,75.0,75.0,75.0
scrap-batteries,"Shahbad Daulatpur, New Delhi ",106.0,106.0,106.0,106.0
scrap-batteries,"Shahdara, Ghaziabad ",330.0,330.0,330.0,330.0
scrap-batteries,"Shimla Puri, Ludhiana ",100.0,100.0,100.0,100.0
scrap-batteries,Siwan ,130.0,130.0,130.0,130.0
scrap-batteries,"Sohna, Dist. Gurugram ",110.0,110.0,110.0,110.0
scrap-batteries,Sonipat ,40.0,40.0,40.0,40.0
scrap-batteries,Surat ,195.0,90.0,300.0,195.0
scrap-batteries,"Tamil Nadu, Puliyankudi, Dist. Tiruvarur ",129.0,129.0,129.0,129.0
scrap-batteries,Thane ,129.66666666666666,80.0,189.0,120.0
scrap-batteries,"Vadakara, Dist. Kozhikode ",350.0,350.0,350.0,350.0
scrap-batteries,"Vasna, Ahmedabad ",100.0,100.0,100.0,100.0
scrap-batteries,"Vikas Nagar, Lucknow ",65.0,65.0,65.0,65.0
scrap-batteries,"Village Karala, New Delhi ",75.0,75.0,75.0,75.0
scrap-batteries,"Virar West, Palghar, Dist. Thane ",80.0,80.0,80.0,80.0
scrap-batteries,"abdul Hameednr Delli Wala, Meerut ",300.0,300.0,300.0,300.0
scrap-batteries,"chamrajpet, Bengaluru ",108.0,108.0,108.0,108.0
scrap-batteries,"katraj, Pune ",105.0,105.0,105.0,105.0
scrap-batteries,"kesharbagh, Lucknow ",80.0,80.0,80.0,80.0
scrap-batteries,"korengei, Imphal ",100.0,100.0,100.0,100.0
silver-scrap,"BARely, Bareilly ",170.0,170.0,170.0,170.0
silver-scrap,Ghaziabad ,480.0,480.0,480.0,480.0
silver-scrap,Hyderabad ,240.0,130.0,350.0,240.0
silver-scrap,Jalandhar ,100.0,100.0,100.0,100.0
silver-scrap,Jammu ,80.0,80.0,80.0,80.0
silver-scrap,"Kanpur, Dist. Kanpur Nagar ",320.0,320.0,320.0,320.0
silver-scrap,"Kanteerava Nagar, Jamnagar ",110.0,110.0,110.0,110.0
silver-scrap,"Mubarakpur, Dera bassi, Dist. Mohali ",100.0,100.0,100.0,100.0
silver-scrap,Mumbai ,140.0,100.0,180.0,140.0
silver-scrap,Nagpur ,85.0,85.0,85.0,85.0
silver-scrap,Nainital ,30.0,30.0,30.0,30.0
silver-scrap,New Delhi ,330.0,190.0,470.0,330.0
silver-scrap,"New Mustafabad, Delhi ",185.0,185.0,185.0,185.0
silver-scrap,"Ningli, Sopore, Dist. Baramulla ",100.0,100.0,100.0,100.0
silver-scrap,"Opp Zaveri Estate, Kathwada, Ahmedabad ",110.0,110.0,110.0,110.0
silver-scrap,Purnia ,110.0,110.0,110.0,110.0
silver-scrap,"Rajendra Nagar, Hyderabad ",110.0,110.0,110.0,110.0
silver-scrap,"Shah Saheb Gutta, Gadwal ",100.0,100.0,100.0,100.0
silver-scrap,"Tirupati, Dist. Chittoor ",148.0,148.0,148.0,148.0
silver-scrap,"Tronica City, Dist. Ghaziabad ",50.0,50.0,50.0,50.0
silver-scrap,"Ullal, Dist. Dakshina Kannada ",148.0,148.0,148.0,148.0
silver-scrap,Vijayapura ,97.0,97.0,97.0,97.0
stainless-steel-scrap,"1st floor, New Delhi ",135.0,135.0,135.0,135.0
stainless-steel-scrap,"2 Karula, Moradabad ",85.0,85.0,85.0,85.0
stainless-steel-scrap,"59 Bhawani Ganj, Lucknow ",48.0,48.0,48.0,48.0
stainless-steel-scrap,Ahmedabad ,150.04545454545453,40.0,450.0,144.0
stainless-steel-scrap,Ajmer ,250.0,250.0,250.0,250.0
stainless-steel-scrap,"Alandur, Chennai ",90.0,90.0,90.0,90.0
stainless-steel-scrap,"Amba Chowk, Bhavnagar ",78.0,78.0,78.0,78.0
stainless-steel-scrap,"Ankleshwar, Dist. Bharuch ",130.0,110.0,150.0,130.0
stainless-steel-scrap,"Anna Nagar, Chennai ",72.0,72.0,72.0,72.0
stainless-steel-scrap,"Antalia, Bilimora, Dist. Navsari ",400.0,400.0,400.0,400.0
stainless-steel-scrap,"Aranthangi, Pudukkottai ",35.0,35.0,35.0,35.0
stainless-steel-scrap,"Ashok Vihar, Ambala ",70.0,70.0,70.0,70.0
stainless-steel-scrap,"Atika Rubber Mill, Rajkot ",56.0,56.0,56.0,56.0
stainless-steel-scrap,Aurangabad ,108.0,108.0,108.0,108.0
stainless-steel-scrap,"Ayodhya Nagar, Bhopal ",75.0,75.0,75.0,75.0
stainless-steel-scrap,"BLB, Faridabad ",150.0,150.0,150.0,150.0
stainless-steel-scrap,"BM Road, Hassan ",30.0,30.0,30.0,30.0
stainless-steel-scrap,"BTM 1 Stage, Bengaluru ",35.0,35.0,35.0,35.0
stainless-steel-scrap,"Babriya, Rajkot ",42.0,42.0,42.0,42.0
stainless-steel-scrap,"Bada bagan, Kolkata ",40.0,40.0,40.0,40.0
stainless-steel-scrap,"Baddi, Dist. Solan ",60.0,60.0,60.0,60.0
stainless-steel-scrap,"Ballabgarh, Faridabad ",70.0,70.0,70.0,70.0
stainless-steel-scrap,"Ballabhgarh, Faridabad ",130.0,130.0,130.0,130.0
stainless-steel-scrap,"Basavanagudi, Bengaluru ",90.0,90.0,90.0,90.0
stainless-steel-scrap,Basti ,70.0,70.0,70.0,70.0
stainless-steel-scrap,"Batlagundu, Dindigul ",45.0,45.0,45.0,45.0
stainless-steel-scrap,"Bawal, Rewari ",90.0,90.0,90.0,90.0
stainless-steel-scrap,"Behala, Kolkata ",68.0,68.0,68.0,68.0
stainless-steel-scrap,"Belurmath, Howrah ",115.0,115.0,115.0,115.0
stainless-steel-scrap,Bengaluru ,119.8,33.0,300.0,80.0
stainless-steel-scrap,"Bhakti Nagar, Rajkot ",37.0,37.0,37.0,37.0
stainless-steel-scrap,"Bharat Gas Godown, Coimbatore ",87.0,87.0,87.0,87.0
stainless-steel-scrap,Bhavnagar ,91.66666666666667,50.0,150.0,75.0
stainless-steel-scrap,"Bhayandar East, Bhayandar, Dist. Thane ",37.0,37.0,37.0,37.0
stainless-steel-scrap,"Bhikshuk Gruh, Odhav, Ahmedabad ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Bhiwandi, Dist. Thane ",400.0,400.0,400.0,400.0
stainless-steel-scrap,Bhopal ,72.0,72.0,72.0,72.0
stainless-steel-scrap,"Bhuleshwar, Mumbai ",98.0,85.0,111.0,98.0
stainless-steel-scrap,"Bibvewadi, Pune ",85.0,85.0,85.0,85.0
stainless-steel-scrap,"Blossom Steel & Engineering Co., Mumbai ",265.0,265.0,265.0,265.0
stainless-steel-scrap,"Burmamines, Jamshedpur, Dist. East Singhbhum ",25.0,25.0,25.0,25.0
stainless-steel-scrap,Chennai ,76.66666666666667,54.0,90.0,86.0
stainless-steel-scrap,Coimbatore ,148.5,147.0,150.0,148.5
stainless-steel-scrap,"DSIIDC, Delhi ",60.0,60.0,60.0,60.0
stainless-steel-scrap,"DUMDUM AIRPORT, Kolkata ",71.0,71.0,71.0,71.0
stainless-steel-scrap,"Danapith, Bhavnagar ",150.0,150.0,150.0,150.0
stainless-steel-scrap,"Dared, Jamnagar ",180.0,180.0,180.0,180.0
stainless-steel-scrap,Delhi ,120.33333333333333,74.0,157.0,130.0
stainless-steel-scrap,"Deoband, Dist. Saharanpur ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Dewas Naka, Indore ",105.0,105.0,105.0,105.0
stainless-steel-scrap,"Dhebar Road, Rajkot ",45.0,45.0,45.0,45.0
stainless-steel-scrap,Ernakulam ,250.0,250.0,250.0,250.0
stainless-steel-scrap,Faridabad ,120.38888888888889,30.0,220.0,120.0
stainless-steel-scrap,"Ganapathi, Coimbatore ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"Gandhidham, Dist. Kachchh ",101.5,93.0,110.0,101.5
stainless-steel-scrap,"Gandhinagar, Dist. Gandhi Nagar ",34.0,34.0,34.0,34.0
stainless-steel-scrap,"Gautam Budh Nagar, Dist. Gautam Buddha Nagar ",70.0,70.0,70.0,70.0
stainless-steel-scrap,"Gayatri Nagar Main Road, Rajkot ",110.0,110.0,110.0,110.0
stainless-steel-scrap,"Ghati Karolan, Nagpur ",30.0,30.0,30.0,30.0
stainless-steel-scrap,"Ghatkopar East, Mumbai ",200.0,200.0,200.0,200.0
stainless-steel-scrap,Ghaziabad ,166.0,40.0,350.0,150.0
stainless-steel-scrap,"Ghaziabad, Farrukhabad ",60.0,60.0,60.0,60.0
stainless-steel-scrap,"Ghodasar, Ahmedabad ",60.0,60.0,60.0,60.0
stainless-steel-scrap,"Ghusuri, Howrah ",120.0,60.0,180.0,120.0
stainless-steel-scrap,"Gill Road, Ludhiana ",85.0,85.0,85.0,85.0
stainless-steel-scrap,"Girgaon, Mumbai ",98.75,30.0,190.0,87.5
stainless-steel-scrap,"Gondal, Dist. Rajkot ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Grant Road, Mumbai ",107.0,46.0,165.0,110.0
stainless-steel-scrap,"Grish Ghose Road, Howrah ",105.0,105.0,105.0,105.0
stainless-steel-scrap,"Gurgaon, Dist. Gurugram ",80.0,80.0,80.0,80.0
stainless-steel-scrap,"Guwahati, Dist. Kamrup ",63.5,42.0,85.0,63.5
stainless-steel-scrap,"Hanumangadh Road, Sri Ganganagar, Dist. Ganganagar ",42.0,42.0,42.0,42.0
stainless-steel-scrap,"Hapur Road, Meerut ",37.0,37.0,37.0,37.0
stainless-steel-scrap,"Hargude Wasti, Pune ",95.0,95.0,95.0,95.0
stainless-steel-scrap,"Haridham Estate, Ahmedabad ",80.0,80.0,80.0,80.0
stainless-steel-scrap,Hoshangabad ,70.0,70.0,70.0,70.0
stainless-steel-scrap,"Hosur, Dist. Krishnagiri ",140.0,140.0,140.0,140.0
stainless-steel-scrap,Howrah ,159.5,75.0,283.0,140.0
stainless-steel-scrap,Hyderabad ,55.0,50.0,60.0,55.0
stainless-steel-scrap,Indore ,106.25,45.0,200.0,90.0
stainless-steel-scrap,"Industrial Area, Jalandhar ",110.0,110.0,110.0,110.0
stainless-steel-scrap,"Jadhavwadi, Chikhli, Dist. Buldhana ",135.0,135.0,135.0,135.0
stainless-steel-scrap,Jaipur ,62.0,62.0,62.0,62.0
stainless-steel-scrap,Jalandhar ,165.0,165.0,165.0,165.0
stainless-steel-scrap,"Jamshedpur, Dist. East Singhbhum ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"Jaswant Nagar, Jaipur ",20.0,20.0,20.0,20.0
stainless-steel-scrap,"Jogeshwari, Aurangabad ",65.0,65.0,65.0,65.0
stainless-steel-scrap,"Kadipur, Gurgaon, Dist. Gurugram ",82.0,82.0,82.0,82.0
stainless-steel-scrap,"Kali Paltan, Tonk ",30.0,30.0,30.0,30.0
stainless-steel-scrap,"Kamathipura, Mumbai ",195.0,90.0,300.0,195.0
stainless-steel-scrap,"Kamothe, Jalgaon ",65.0,65.0,65.0,65.0
stainless-steel-scrap,"Kancheepuram, Chennai ",175.0,175.0,175.0,175.0
stainless-steel-scrap,Kanchipuram ,125.0,125.0,125.0,125.0
stainless-steel-scrap,"Karol Bagh, New Delhi ",148.0,148.0,148.0,148.0
stainless-steel-scrap,"Karvad, Valsad ",45.0,45.0,45.0,45.0
stainless-steel-scrap,"Kazipur, Dariyapur, Ahmedabad ",58.0,58.0,58.0,58.0
stainless-steel-scrap,"Kelambakkam, Chennai ",75.0,75.0,75.0,75.0
stainless-steel-scrap,"Khatauli, Dist. Muzaffarnagar ",115.0,115.0,115.0,115.0
stainless-steel-scrap,"Khizrabad, Indore ",40.0,40.0,40.0,40.0
stainless-steel-scrap,"Kolad, Roha, Dist. Raigad ",220.0,220.0,220.0,220.0
stainless-steel-scrap,Kolkata ,155.0,110.0,200.0,155.0
stainless-steel-scrap,"Kolkata,Dum Dum Airport Gate No 1, Kolkata ",71.0,71.0,71.0,71.0
stainless-steel-scrap,Koppal ,200.0,200.0,200.0,200.0
stainless-steel-scrap,"Korattur, Chennai ",100.0,100.0,100.0,100.0
stainless-steel-scrap,Kozhikode ,185.0,120.0,250.0,185.0
stainless-steel-scrap,"Kuchera, Nagaur ",40.0,40.0,40.0,40.0
stainless-steel-scrap,"Kumbharwada, Bhavnagar ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"Kumbharwada, Mumbai ",82.5,65.0,100.0,82.5
stainless-steel-scrap,"Lee bazar, Salem ",90.0,90.0,90.0,90.0
stainless-steel-scrap,"Light Industrial Area, Bhilai, Dist. Durg ",24.0,24.0,24.0,24.0
stainless-steel-scrap,Lucknow ,40.0,40.0,40.0,40.0
stainless-steel-scrap,Ludhiana ,131.66666666666666,65.0,170.0,160.0
stainless-steel-scrap,"Maihar, Dist. Satna ",44.0,44.0,44.0,44.0
stainless-steel-scrap,"Main Road Focal Point, Ludhiana ",130.0,130.0,130.0,130.0
stainless-steel-scrap,"Makarpura, Vadodara ",160.0,160.0,160.0,160.0
stainless-steel-scrap,"Mala Ram Colony, Tohana, Dist. Fatehabad ",49.0,49.0,49.0,49.0
stainless-steel-scrap,"Mandra Kuppam, Virudhachalam, Dist. Cuddalore ",100.0,100.0,100.0,100.0
stainless-steel-scrap,"Maninagar, Rajkot ",180.0,180.0,180.0,180.0
stainless-steel-scrap,"Manjalpur, Vadodara ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Mannurpet, Chennai ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Meenakshi Nagar, Madurai ",52.0,52.0,52.0,52.0
stainless-steel-scrap,"Mohan Nagar, Nagpur ",350.0,350.0,350.0,350.0
stainless-steel-scrap,"Mominpura, Nagpur ",65.0,65.0,65.0,65.0
stainless-steel-scrap,Moradabad ,90.0,75.0,105.0,90.0
stainless-steel-scrap,"Mujessar, Faridabad ",21.0,21.0,21.0,21.0
stainless-steel-scrap,Mumbai ,147.64285714285714,78.0,365.0,120.5
stainless-steel-scrap,"Mundka, New Delhi ",80.0,65.0,95.0,80.0
stainless-steel-scrap,"Mundur, Thrissur ",35.0,35.0,35.0,35.0
stainless-steel-scrap,"Munsi Bhavan, Mumbai ",73.0,73.0,73.0,73.0
stainless-steel-scrap,"Mysore, Dist. Mysuru ",250.0,250.0,250.0,250.0
stainless-steel-scrap,"NIKOL, Ahmedabad ",70.0,70.0,70.0,70.0
stainless-steel-scrap,"Nagasandra Post, Bengaluru ",110.0,110.0,110.0,110.0
stainless-steel-scrap,Nagpur ,28.0,26.0,30.0,28.0
stainless-steel-scrap,Namakkal ,200.0,200.0,200.0,200.0
stainless-steel-scrap,"Nangloi, Delhi ",100.0,100.0,100.0,100.0
stainless-steel-scrap,Nashik ,118.0,118.0,118.0,118.0
stainless-steel-scrap,"Navi Mumbai, Dist. Thane ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"Navrangpura, Ahmedabad ",40.0,40.0,40.0,40.0
stainless-steel-scrap,"Near 114, Indore ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Near Sobha Restaurant, Mumbai ",64.0,64.0,64.0,64.0
stainless-steel-scrap,"Netaji Subhash Place, New Delhi ",45.0,45.0,45.0,45.0
stainless-steel-scrap,New Delhi ,119.17647058823529,30.0,300.0,95.0
stainless-steel-scrap,"New Delhi, Delhi ",150.0,150.0,150.0,150.0
stainless-steel-scrap,"Noida, Dist. Gautam Buddha Nagar ",80.0,80.0,80.0,80.0
stainless-steel-scrap,"Odhav Road, Ahmedabad ",65.0,65.0,65.0,65.0
stainless-steel-scrap,"Odhav, Ahmedabad ",109.4,42.0,210.0,90.0
stainless-steel-scrap,"Opera House, Mumbai ",165.0,165.0,165.0,165.0
stainless-steel-scrap,"Opp Mazar., Mirzapur cum Vindhyachal, Dist. Mirzapur ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"Paschim Vihar, New Delhi ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"Peelamedu, Coimbatore ",165.0,165.0,165.0,165.0
stainless-steel-scrap,"Pehladpur, Delhi ",240.0,240.0,240.0,240.0
stainless-steel-scrap,"Periamet, Chennai ",33.0,33.0,33.0,33.0
stainless-steel-scrap,"Phaltan Road, Pune ",40.0,40.0,40.0,40.0
stainless-steel-scrap,"Phul Chhab Chowk, Rajkot ",29.0,29.0,29.0,29.0
stainless-steel-scrap,"Pimpri Chinchwad, Dist. Pune ",53.0,53.0,53.0,53.0
stainless-steel-scrap,Prayagraj ,450.0,450.0,450.0,450.0
stainless-steel-scrap,Pune ,100.0,100.0,100.0,100.0
stainless-steel-scrap,"Puttur, Dist. Dakshina Kannada ",90.0,90.0,90.0,90.0
stainless-steel-scrap,Raigarh ,48.0,48.0,48.0,48.0
stainless-steel-scrap,"Rajaji Nagar, Bengaluru ",100.0,100.0,100.0,100.0
stainless-steel-scrap,Rajkot ,110.83333333333333,55.0,225.0,92.5
stainless-steel-scrap,"Rakhial, Ahmedabad ",139.0,55.0,223.0,139.0
stainless-steel-scrap,"Ramanathapuram, Coimbatore ",98.0,98.0,98.0,98.0
stainless-steel-scrap,Rangareddy ,125.0,125.0,125.0,125.0
stainless-steel-scrap,"Rangpur Road, Kota ",115.0,115.0,115.0,115.0
stainless-steel-scrap,"Road No. 6, Surat ",155.0,155.0,155.0,155.0
stainless-steel-scrap,"Rohini, Prahaladpur, New Delhi ",180.0,180.0,180.0,180.0
stainless-steel-scrap,"S. G. Highway, Gandhinagar, Dist. Gandhi Nagar ",76.0,76.0,76.0,76.0
stainless-steel-scrap,Saiha ,310.0,310.0,310.0,310.0
stainless-steel-scrap,"Saket, New Delhi ",95.6475,95.6475,95.6475,95.6475
stainless-steel-scrap,Salem ,35.0,35.0,35.0,35.0
stainless-steel-scrap,"Sanand, Dist. Ahmedabad ",220.0,220.0,220.0,220.0
stainless-steel-scrap,Sangli ,145.0,145.0,145.0,145.0
stainless-steel-scrap,Sangrur ,50.0,50.0,50.0,50.0
stainless-steel-scrap,Sas Nagar ,90.0,90.0,90.0,90.0
stainless-steel-scrap,"Sector 10, Noida, Dist. Gautam Buddha Nagar ",110.0,110.0,110.0,110.0
stainless-steel-scrap,"Sector 141, Greater Noida, Dist. Gautam Buddha Nagar ",60.0,60.0,60.0,60.0
stainless-steel-scrap,"Sector 15, Faridabad ",125.0,125.0,125.0,125.0
stainless-steel-scrap,"Sector 29, Faridabad ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Sector 53, Faridabad ",35.0,35.0,35.0,35.0
stainless-steel-scrap,"Sector 54, New Delhi ",110.0,110.0,110.0,110.0
stainless-steel-scrap,"Seraikela, Dist. Seraikela-Kharsawan ",159.0,159.0,159.0,159.0
stainless-steel-scrap,"Shalimar Bagh, New Delhi ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Shapar, Dist. Rajkot ",150.0,150.0,150.0,150.0
stainless-steel-scrap,"Shapar, Rajkot ",30.0,30.0,30.0,30.0
stainless-steel-scrap,"Shimla Puri, Ludhiana ",30.0,30.0,30.0,30.0
stainless-steel-scrap,"Sidsar, Dist. Bhavnagar ",110.0,110.0,110.0,110.0
stainless-steel-scrap,"Sitam Bazaar, Hyderabad ",90.0,90.0,90.0,90.0
stainless-steel-scrap,Sitamarhi ,250.0,250.0,250.0,250.0
stainless-steel-scrap,"Sohna, Dist. Gurugram ",130.0,130.0,130.0,130.0
stainless-steel-scrap,Thane ,130.0,130.0,130.0,130.0
stainless-steel-scrap,"Tikiapara, Kolkata ",400.0,400.0,400.0,400.0
stainless-steel-scrap,Tiruvannamalai ,120.0,120.0,120.0,120.0
stainless-steel-scrap,"Udhna, Surat ",120.0,120.0,120.0,120.0
stainless-steel-scrap,Vadodara ,90.0,90.0,90.0,90.0
stainless-steel-scrap,"Vadva, Bhavnagar ",48.0,48.0,48.0,48.0
stainless-steel-scrap,Valsad ,75.0,75.0,75.0,75.0
stainless-steel-scrap,"Vasai, Dist. Thane ",170.0,170.0,170.0,170.0
stainless-steel-scrap,"Vatva GIDC, Ahmedabad ",137.0,137.0,137.0,137.0
stainless-steel-scrap,"Vijayanagar, Bengaluru ",33.0,33.0,33.0,33.0
stainless-steel-scrap,"Village Jharsa, Gurgaon, Dist. Gurugram ",40.0,40.0,40.0,40.0
stainless-steel-scrap,Visakhapatnam ,125.0,125.0,125.0,125.0
stainless-steel-scrap,"Vishwakarma Industrial Area, Faridabad ",120.0,120.0,120.0,120.0
stainless-steel-scrap,"Wazirpur, New Delhi ",85.0,85.0,85.0,85.0
stainless-steel-scrap,"Yelahanka, Bengaluru ",35.0,35.0,35.0,35.0
stainless-steel-scrap,"kesharbagh, Lucknow ",50.0,50.0,50.0,50.0
stainless-steel-scrap,"madhiya road, Bhavnagar ",265.0,265.0,265.0,265.0
stainless-steel-scrap,"near ganpati dhram kata, New Delhi ",350.0,350.0,350.0,350.0
stainless-steel-scrap,"odhav, Ahmedabad ",150.0,150.0,150.0,150.0
stainless-steel-scrap,"ramachandrapura, Bengaluru ",30.0,30.0,30.0,30.0
stainless-steel-scrap,"vatva gidc, Ahmedabad ",400.0,400.0,400.0,400.0
stainless-steel-scrap,"virugambakkam, Chennai ",120.0,120.0,120.0,120.0
stainless-steel-turning-scrap,"2 Karula, Moradabad ",85.0,85.0,85.0,85.0
stainless-steel-turning-scrap,"6th Kumbharwada  93244-16634, Mumbai ",360.0,360.0,360.0,360.0
stainless-steel-turning-scrap,Ahmedabad ,120.66666666666667,110.0,140.0,115.0
stainless-steel-turning-scrap,"Amraiwadi, Ahmedabad ",27.0,27.0,27.0,27.0
stainless-steel-turning-scrap,"Ashok Vihar, Ambala ",110.0,110.0,110.0,110.0
stainless-steel-turning-scrap,"Ayodhya Nagar, Bhopal ",75.0,75.0,75.0,75.0
stainless-steel-turning-scrap,"BLB, Faridabad ",64.0,64.0,64.0,64.0
stainless-steel-turning-scrap,"BTM 1 Stage, Bengaluru ",35.0,35.0,35.0,35.0
stainless-steel-turning-scrap,"Ballabgarh, Faridabad ",67.0,67.0,67.0,67.0
stainless-steel-turning-scrap,"Bawana, New Delhi ",45.0,45.0,45.0,45.0
stainless-steel-turning-scrap,"Belurmath, Howrah ",60.0,60.0,60.0,60.0
stainless-steel-turning-scrap,Bengaluru ,130.16666666666666,76.0,300.0,100.0
stainless-steel-turning-scrap,"Bhakti Nagar, Rajkot ",37.0,37.0,37.0,37.0
stainless-steel-turning-scrap,"Bhayandar East, Bhayandar, Dist. Thane ",35.0,35.0,35.0,35.0
stainless-steel-turning-scrap,"Bhikshuk Gruh, Odhav, Ahmedabad ",110.0,110.0,110.0,110.0
stainless-steel-turning-scrap,Bhopal ,72.0,72.0,72.0,72.0
stainless-steel-turning-scrap,"Bhuleshwar, Mumbai ",45.0,45.0,45.0,45.0
stainless-steel-turning-scrap,"Bibvewadi, Pune ",85.0,85.0,85.0,85.0
stainless-steel-turning-scrap,"Bommanahalli, Bengaluru ",23.0,23.0,23.0,23.0
stainless-steel-turning-scrap,"Changodar, Changodar GIDC, Dist. Ahmedabad ",85.0,85.0,85.0,85.0
stainless-steel-turning-scrap,Coimbatore ,211.0,150.0,272.0,211.0
stainless-steel-turning-scrap,Darbhanga ,40.0,40.0,40.0,40.0
stainless-steel-turning-scrap,Delhi ,145.0,65.0,225.0,145.0
stainless-steel-turning-scrap,"Dombivali, Mumbai ",65.0,65.0,65.0,65.0
stainless-steel-turning-scrap,Faridabad ,112.66666666666667,75.0,165.0,98.0
stainless-steel-turning-scrap,"GIDC MAKARPURA, Vadodara ",100.0,100.0,100.0,100.0
stainless-steel-turning-scrap,"GIDC Naroda, Ahmedabad ",65.0,65.0,65.0,65.0
stainless-steel-turning-scrap,"Ganapathi, Coimbatore ",50.0,50.0,50.0,50.0
stainless-steel-turning-scrap,"Gayatri Nagar Main Road, Rajkot ",93.0,93.0,93.0,93.0
stainless-steel-turning-scrap,"Ghati Karolan, Nagpur ",30.0,30.0,30.0,30.0
stainless-steel-turning-scrap,"Ghatkopar East, Mumbai ",200.0,200.0,200.0,200.0
stainless-steel-turning-scrap,"Ghatkopar Panvel Road, Thane ",300.0,300.0,300.0,300.0
stainless-steel-turning-scrap,Ghaziabad ,100.0,70.0,130.0,100.0
stainless-steel-turning-scrap,"Ghusuri, Howrah ",60.0,60.0,60.0,60.0
stainless-steel-turning-scrap,"Girgaon, Mumbai ",100.0,100.0,100.0,100.0
stainless-steel-turning-scrap,"Gondal, Rajkot, Gujarat, Gondal, Dist. Rajkot ",165.0,165.0,165.0,165.0
stainless-steel-turning-scrap,"Grant Road, Mumbai ",122.33333333333333,92.0,165.0,110.0
stainless-steel-turning-scrap,"Grish Ghose Road, Howrah ",150.0,150.0,150.0,150.0
